timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777593130334,142,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-135,text,true,,790,311,54,54,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,142,0,66
1777593100406,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-136,text,false,Login failed — check credentials in users.csv,2679,0,54,54,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593130477,77,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-135,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,54,54,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593130481,146,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-136,text,true,,790,311,53,53,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,146,0,73
1777593100559,30077,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-137,text,false,Login failed — check credentials in users.csv,2679,0,53,53,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,75
1777593130628,78,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-136,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,53,53,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593130636,140,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-137,text,true,,790,311,52,52,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,140,0,69
1777593100709,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-138,text,false,Login failed — check credentials in users.csv,2679,0,52,52,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,74
1777593130777,68,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-137,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,52,52,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593130785,144,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-138,text,true,,790,311,51,51,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,144,0,74
1777593100860,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-139,text,false,Login failed — check credentials in users.csv,2679,0,51,51,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593130930,75,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-138,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,51,51,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593130933,140,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-139,text,true,,790,311,50,50,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,140,0,66
1777593101009,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-140,text,false,Login failed — check credentials in users.csv,2679,0,50,50,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593131074,69,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-139,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,50,50,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593131084,139,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-140,text,true,,790,311,49,49,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,139,0,65
1777593101152,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-141,text,false,Login failed — check credentials in users.csv,2679,0,49,49,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593131224,72,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-140,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,49,49,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593131225,143,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-141,text,true,,790,311,48,48,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,143,0,71
1777593101306,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-142,text,false,Login failed — check credentials in users.csv,2679,0,48,48,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,74
1777593131368,69,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-141,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,48,48,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593131383,135,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-142,text,true,,790,311,47,47,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,135,0,65
1777593101459,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-143,text,false,Login failed — check credentials in users.csv,2679,0,47,47,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593131518,75,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-142,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,47,47,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593101606,30077,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-144,text,false,Login failed — check credentials in users.csv,2679,0,46,46,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,75
1777593131535,152,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-143,text,true,,790,311,46,46,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,152,0,74
1777593131688,79,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-143,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,46,46,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593101755,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-145,text,false,Login failed — check credentials in users.csv,2679,0,45,45,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593131683,157,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-144,text,true,,790,311,45,45,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,157,0,84
1777593131841,73,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-144,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,45,45,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593131829,137,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-145,text,true,,790,311,44,44,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,137,0,65
1777593101906,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-146,text,false,Login failed — check credentials in users.csv,2679,0,44,44,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593131967,68,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-145,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,44,44,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593131982,143,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-146,text,true,,790,311,43,43,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,143,0,67
1777593102055,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-147,text,false,Login failed — check credentials in users.csv,2679,0,43,43,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593132126,72,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-146,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,43,43,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593132130,159,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-147,text,true,,790,311,42,42,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,159,0,68
1777593102210,30084,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-148,text,false,Login failed — check credentials in users.csv,2679,0,42,42,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,82
1777593132290,73,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-147,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,42,42,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593132294,134,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-148,text,true,,790,311,41,41,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,134,0,64
1777593102357,30078,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-149,text,false,Login failed — check credentials in users.csv,2679,0,41,41,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,76
1777593132429,67,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-148,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,41,41,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593132435,134,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-149,text,true,,790,311,40,40,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,134,0,64
1777593102507,30083,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-150,text,false,Login failed — check credentials in users.csv,2679,0,40,40,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,81
1777593132570,67,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-149,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,40,40,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593102656,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-151,text,false,Login failed — check credentials in users.csv,2679,0,39,39,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593132590,141,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-150,text,true,,790,311,39,39,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,141,0,68
1777593132732,68,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-150,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,39,39,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593102803,30072,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-152,text,false,Login failed — check credentials in users.csv,2679,0,38,38,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593132732,153,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-151,text,true,,790,311,38,38,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,153,0,68
1777593132886,73,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-151,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,38,38,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593132876,137,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-152,text,true,,790,311,37,37,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,137,0,67
1777593102956,30072,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-153,text,false,Login failed — check credentials in users.csv,2679,0,37,37,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,70
1777593133013,80,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-152,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,37,37,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593133028,145,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-153,text,true,,790,311,36,36,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,145,0,73
1777593103106,30081,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-154,text,false,Login failed — check credentials in users.csv,2679,0,36,36,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,79
1777593133174,71,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-153,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,36,36,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593103250,30072,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-155,text,false,Login failed — check credentials in users.csv,2679,0,35,35,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,70
1777593133187,140,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-154,text,true,,790,311,35,35,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,140,0,69
1777593133328,79,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-154,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,35,35,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593103399,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-156,text,false,Login failed — check credentials in users.csv,2679,0,34,34,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593133473,149,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-156,text,true,,790,311,34,34,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,75
1777593103551,30083,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-157,text,false,Login failed — check credentials in users.csv,2679,0,34,34,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,81
1777593133623,73,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-156,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,34,34,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593103706,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-158,text,false,Login failed — check credentials in users.csv,2679,0,33,33,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593133634,186,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-157,text,true,,790,311,33,33,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,186,0,65
1777593133821,68,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-157,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,33,33,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593133781,143,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-158,text,true,,790,311,32,32,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,143,0,69
1777593103856,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-159,text,false,Login failed — check credentials in users.csv,2679,0,32,32,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593133925,81,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-158,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,32,32,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593104006,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-160,text,false,Login failed — check credentials in users.csv,2679,0,31,31,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,74
1777593133930,188,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-159,text,true,,790,311,31,31,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,188,0,76
1777593134119,75,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-159,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,31,31,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593134083,139,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-160,text,true,,790,311,30,30,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,139,0,67
1777593104156,30089,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-161,text,false,Login failed — check credentials in users.csv,2679,0,30,30,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,87
1777593134223,72,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-160,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,30,30,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593104306,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-162,text,false,Login failed — check credentials in users.csv,2679,0,29,29,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593134245,166,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-161,text,true,,790,311,29,29,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,166,0,70
1777593134411,70,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-161,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,29,29,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593133323,1171,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-155,text,true,,790,311,28,28,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,1171,0,1066
1777593134381,137,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-162,text,true,,790,311,28,28,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,137,0,66
1777593104455,30077,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-163,text,false,Login failed — check credentials in users.csv,2679,0,28,28,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,74
1777593134495,67,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-155,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,28,28,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593134519,69,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-162,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,27,27,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593104605,30078,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-164,text,false,Login failed — check credentials in users.csv,2679,0,26,26,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,75
1777593134532,156,02 - GET /restaurants (search),200,OK,Virtual Users [200 threads] 1-163,text,true,,790,311,26,26,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,156,0,68
1777593134688,78,03 - POST /restaurants/5/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [200 threads] 1-163,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,26,26,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/5/reviews,0,0,0
1777593104752,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [200 threads] 1-165,text,false,Login failed — check credentials in users.csv,2679,0,25,25,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
